JoiningYear,PaymentTier,Age,ExperienceInCurrentDomain,Gender_Male,EverBenched_Yes,Education_Masters,Education_PHD,City_New Delhi,City_Pune,LeaveOrNot
2015,2,28,0,False,False,False,False,False,True,1
2018,3,28,1,True,False,False,False,False,False,1
2017,2,35,0,False,False,True,False,False,False,0
2018,3,26,4,True,False,False,False,False,False,1
2016,3,27,5,False,False,False,False,False,False,0
2017,3,28,3,False,False,False,False,False,False,0
2017,2,27,5,False,False,True,False,True,False,1
2014,1,28,2,True,False,False,False,False,False,1
2017,2,27,5,False,False,True,False,True,False,0
2017,2,26,4,True,False,True,False,True,False,0
2013,3,27,5,True,False,False,False,False,True,0
2015,3,25,3,False,False,False,False,True,False,0
2018,3,24,2,True,False,False,False,False,False,1
2015,3,29,4,True,False,False,True,True,False,0
2012,3,34,2,True,False,False,False,False,False,0
2016,3,28,4,False,False,False,False,False,False,0
2015,3,29,4,False,False,True,False,False,True,0
2014,1,36,1,False,False,False,False,False,False,0
2012,3,29,2,True,False,False,False,False,False,1
2017,2,40,5,True,False,True,False,False,True,0
2017,2,37,0,True,False,False,False,True,False,0
2018,3,26,4,False,True,False,False,True,False,1
2017,3,27,5,True,False,False,False,False,False,1
2016,3,26,4,True,False,False,False,False,True,0
2012,1,35,7,True,False,False,False,False,False,0
2015,3,37,1,False,False,False,False,False,True,1
2014,1,28,2,False,False,False,False,False,False,0
2015,1,27,5,True,False,False,False,False,False,0
2013,3,26,4,False,False,False,False,False,False,0
2014,1,34,5,False,False,False,False,False,False,0
2016,3,35,4,True,False,False,False,False,False,0
2015,2,29,1,False,False,True,False,False,True,0
2017,3,38,1,True,True,False,False,False,True,0
2013,2,25,3,True,False,False,True,False,False,1
2014,3,30,2,False,False,False,False,False,False,0
2014,3,37,1,False,False,False,False,False,False,0
2015,3,24,2,False,False,False,False,False,True,1
2012,3,34,2,False,False,True,False,True,False,0
2015,3,29,2,True,False,False,False,False,False,0
2018,3,26,4,True,False,False,False,False,True,1
2017,2,27,5,True,False,False,False,True,False,0
2017,3,28,2,False,False,False,False,False,False,0
2014,3,28,0,True,False,False,False,False,False,0
2015,2,37,3,False,False,False,False,True,False,1
2014,3,36,5,False,False,False,False,False,True,0
2017,3,26,4,True,False,False,False,True,False,0
2012,2,27,5,False,False,False,False,False,True,1
2016,3,28,1,False,False,False,False,False,False,0
2014,3,28,4,True,False,False,False,False,False,0
2014,3,25,3,True,False,False,False,False,False,0
2017,3,28,1,True,False,False,False,False,False,0
2014,3,37,0,False,False,True,False,True,False,1
2017,3,26,4,False,False,False,False,False,True,1
2014,2,26,4,False,False,False,False,False,True,1
2017,3,24,2,True,False,False,False,False,True,0
2017,2,33,4,True,False,True,False,True,False,0
2017,1,27,5,True,False,True,False,False,False,0
2017,2,26,4,False,False,False,False,False,True,1
2018,3,29,3,True,False,False,False,False,False,1
2014,3,34,5,True,False,False,False,False,False,0
2017,3,28,2,True,False,False,False,True,False,0
2018,3,25,3,False,False,False,False,False,False,1
2013,3,28,1,True,False,True,False,True,False,0
2016,3,24,2,True,False,False,False,False,True,0
2016,3,27,5,True,False,False,False,False,False,0
2014,3,28,3,False,False,False,False,False,False,0
2015,2,26,4,False,False,False,False,False,True,1
2018,3,40,4,True,False,False,False,False,False,1
2014,3,28,1,False,False,False,False,False,False,1
2017,3,28,1,False,False,False,False,False,False,0
2013,3,27,5,True,False,False,False,False,False,1
2018,3,25,3,True,False,True,False,True,False,1
2015,1,24,2,False,True,False,False,False,True,1
2015,2,28,2,False,True,False,False,False,True,1
2017,3,40,0,True,False,False,False,False,False,0
2014,3,28,0,True,False,True,False,True,False,0
2012,1,27,5,False,False,False,False,True,False,0
2018,3,28,2,True,False,True,False,True,False,1
2016,3,26,4,True,False,False,False,False,False,0
2012,3,37,5,True,False,False,False,False,False,0
2017,3,38,2,True,True,False,False,False,False,0
2018,3,30,2,False,False,True,False,True,False,1
2018,3,28,2,True,False,True,False,False,False,1
2017,2,33,2,False,False,False,False,True,False,0
2015,2,26,4,False,True,True,False,False,True,1
2013,3,30,0,True,True,False,False,False,False,0
2018,3,25,3,True,False,False,False,False,False,1
2015,3,27,5,False,False,False,False,False,False,0
2017,3,24,2,True,False,False,False,False,False,1
2017,3,29,2,False,True,True,False,True,False,0
2017,3,26,4,True,False,False,False,True,False,0
2015,3,30,2,False,False,True,False,False,True,0
2017,2,28,3,True,False,False,False,False,True,0
2015,3,25,3,True,False,False,False,False,True,0
2015,3,29,0,True,False,False,False,False,True,0
2013,3,26,4,True,False,True,False,True,False,0
2018,3,26,4,True,False,True,False,True,False,1
2016,3,24,2,True,False,False,False,False,False,0
2016,3,27,5,True,False,True,False,False,False,1
2017,2,25,3,False,False,True,False,True,False,1
2016,3,27,5,True,False,False,False,False,True,1
2018,1,24,2,True,True,True,False,True,False,1
2014,3,32,5,True,False,False,False,False,False,0
2016,3,22,0,True,False,False,False,False,False,0
2016,3,28,5,True,False,False,False,False,False,0
2014,3,24,2,True,False,False,False,False,False,0
2014,3,26,4,False,True,False,False,False,False,0
2014,2,27,5,False,False,False,False,False,True,1
2014,3,27,5,False,False,False,False,False,False,0
2017,3,27,5,True,True,False,False,False,False,0
2013,2,28,3,False,False,False,False,False,True,1
2016,3,26,4,False,False,False,False,False,True,1
2012,3,36,1,False,False,False,False,False,False,0
2012,3,24,2,True,False,False,False,True,False,0
2013,3,27,5,True,False,False,False,False,True,0
2012,2,36,5,False,False,False,False,False,True,1
2017,2,27,5,False,False,True,False,True,False,0
2016,3,40,4,False,True,False,False,False,False,0
2012,3,36,5,True,False,False,False,False,False,0
2017,3,29,2,True,False,True,False,True,False,0
2013,3,34,5,True,True,False,False,False,True,0
2017,3,30,1,True,False,False,False,False,False,1
2015,2,27,5,False,True,False,False,False,True,1
2015,2,25,3,False,False,False,False,False,True,1
2013,3,26,4,True,False,False,False,False,False,0
2017,3,39,3,True,False,False,False,False,False,0
2015,3,28,2,False,False,False,False,True,False,0
2013,3,27,5,True,False,False,True,False,False,0
2018,3,24,2,True,False,False,False,False,False,1
2017,3,25,3,False,False,False,False,False,True,1
2014,3,35,4,False,False,False,False,False,False,0
2016,3,39,1,False,False,True,False,True,False,0
2014,3,28,3,False,False,False,False,True,False,0
2015,3,28,1,True,False,False,False,False,False,0
2017,3,29,1,True,False,False,False,False,False,0
2016,3,24,2,True,True,False,False,True,False,0
2015,3,39,5,True,False,False,False,False,False,0
2013,2,24,2,False,False,False,False,False,False,1
2017,3,41,4,True,False,False,False,False,True,0
2017,3,25,3,True,False,True,False,True,False,1
2015,3,29,1,True,False,False,False,False,False,0
2012,3,26,4,True,False,False,False,False,False,0
2016,2,27,5,False,False,False,False,False,True,1
2017,3,28,1,True,False,False,False,True,False,0
2013,3,39,2,True,False,True,False,False,True,0
2013,3,28,5,True,False,False,False,False,False,0
2018,3,27,5,True,False,False,False,False,False,1
2012,2,38,5,True,False,False,False,False,True,0
2012,3,31,4,False,False,True,False,False,False,0
2014,3,25,3,False,False,False,False,False,True,1
2018,3,28,4,True,False,False,True,True,False,1
2017,3,27,5,False,False,True,False,True,False,1
2015,3,27,5,False,False,False,False,False,False,0
2012,3,30,2,False,True,False,False,False,False,0
2016,3,31,5,True,True,False,False,False,False,0
2015,3,28,5,False,False,False,False,False,False,0
2012,3,32,4,True,False,False,False,False,False,0
2014,3,26,4,True,True,False,False,False,False,0
2013,3,26,4,True,False,False,True,False,False,0
2015,3,26,4,True,False,True,False,False,False,1
2017,3,25,3,True,False,False,False,True,False,0
2018,3,30,2,True,False,False,False,False,False,1
2017,2,39,0,False,False,False,False,True,False,0
2014,3,37,4,True,False,False,False,False,True,0
2014,2,29,2,True,False,False,False,False,True,1
2013,3,28,2,True,False,True,False,True,False,0
2014,3,27,5,True,False,False,False,False,False,0
2014,3,24,2,True,False,True,False,False,True,0
2014,3,33,5,True,False,False,False,False,False,1
2015,2,27,5,False,True,False,False,False,True,1
2016,3,26,4,True,False,False,False,False,False,0
2017,2,26,4,True,False,False,False,False,True,0
2018,3,28,2,True,True,True,False,True,False,1
2018,3,34,0,True,False,False,False,False,True,1
2013,3,27,5,True,False,False,True,True,False,0
2017,3,27,5,False,False,False,False,False,False,1
2012,3,24,2,True,False,False,False,False,False,1
2016,3,28,3,True,False,False,False,False,True,0
2016,2,27,5,False,False,False,False,False,True,1
2016,3,32,1,True,False,False,False,False,False,0
2015,3,34,4,True,False,False,False,False,False,0
2013,2,25,3,True,False,False,False,False,False,1
2013,3,30,5,False,False,False,False,False,False,0
2015,2,39,5,False,False,False,True,True,False,0
2012,3,32,3,True,False,False,False,False,True,0
2013,3,24,2,True,True,False,False,False,False,0
2014,1,25,3,False,False,True,False,True,False,0
2017,3,27,5,False,False,False,False,True,False,0
2017,3,29,3,True,False,False,False,False,False,0
2015,3,28,1,False,False,False,False,False,False,0
2017,3,27,5,True,False,False,False,False,False,0
2014,3,27,5,True,False,False,False,False,False,1
2015,3,24,2,True,True,False,False,False,False,1
2017,3,24,2,False,False,False,False,False,False,0
2015,2,27,5,False,False,False,False,False,True,1
2017,3,29,0,False,False,False,False,False,True,1
2017,2,31,0,True,False,False,False,False,True,0
2015,3,27,5,True,False,False,False,False,True,0
2017,1,26,4,False,False,True,False,False,False,1
2014,3,34,1,False,False,True,False,True,False,1
2014,3,38,3,False,False,False,True,False,False,0
2017,2,29,1,False,False,True,False,False,True,0
2015,3,23,1,True,False,False,False,False,False,0
2013,3,24,2,False,False,False,False,True,False,1
2015,3,25,3,True,False,False,False,False,False,0
2016,3,24,2,False,False,False,False,False,False,0
2013,3,28,2,True,False,False,True,True,False,0
2018,3,27,5,True,False,False,False,False,False,1
2014,3,27,5,False,True,False,False,True,False,0
2014,3,26,4,True,False,False,False,True,False,0
2013,3,26,4,True,True,False,False,False,False,0
2016,3,27,5,True,False,False,False,True,False,0
2013,1,27,5,False,False,False,False,False,False,0
2017,3,27,5,True,False,True,False,False,False,1
2018,3,30,2,False,False,True,False,False,False,1
2015,3,27,5,False,False,False,False,False,True,1
2018,3,26,4,False,False,True,False,True,False,1
2012,1,27,5,False,False,False,False,False,True,1
2013,3,27,5,False,False,False,False,False,False,0
2018,3,33,3,False,False,False,False,False,False,1
2013,3,35,2,True,False,True,False,True,False,0
2013,3,30,0,True,False,False,False,False,True,0
2015,3,25,3,True,False,True,False,True,False,0
2017,2,26,4,True,False,False,False,True,False,0
2018,3,27,5,False,False,False,True,True,False,1
2017,2,26,4,True,False,True,False,True,False,0
2012,3,26,4,True,False,False,False,False,False,0
2013,3,27,5,True,False,False,False,False,True,0
2014,3,30,2,True,False,False,False,True,False,1
2012,3,28,2,True,False,False,False,False,False,0
2012,3,26,4,True,False,False,False,False,True,0
2014,3,37,4,True,False,False,False,False,False,0
2017,2,24,2,False,False,False,False,False,True,1
2014,3,28,0,True,False,False,False,False,False,0
2013,3,28,4,False,False,False,False,False,False,1
2014,3,28,1,False,False,False,False,False,False,1
2017,3,25,3,True,False,False,False,False,True,0
2017,2,36,2,True,False,False,False,True,False,0
2017,2,28,2,False,False,True,False,True,False,0
2013,3,25,3,True,False,False,False,False,False,0
2014,2,28,2,False,False,False,False,False,True,1
2013,2,27,5,False,False,False,False,False,False,1
2014,3,22,0,True,False,False,False,False,False,1
2015,2,30,1,False,False,True,False,False,True,0
2018,3,28,5,False,False,False,False,True,False,1
2016,3,28,1,False,False,False,False,False,False,1
2016,3,39,3,False,False,False,False,False,False,1
2012,3,26,4,False,False,False,False,True,False,0
2018,3,28,3,False,False,False,False,False,False,1
2015,3,27,5,False,False,False,False,False,True,1
2015,3,28,1,False,False,False,False,False,True,1
2016,3,36,4,True,False,False,False,False,False,0
2018,3,36,2,False,True,False,False,True,False,1
2015,2,32,2,False,False,False,False,False,False,1
2015,3,27,5,False,False,False,False,False,False,0
2013,3,29,3,True,False,True,False,True,False,0
2018,3,25,3,True,False,False,False,False,False,1
2016,3,27,5,False,False,False,False,True,False,0
2017,2,34,5,False,False,False,False,True,False,0
2017,3,26,4,False,False,False,False,False,False,0
2016,3,38,7,False,False,False,False,False,False,0
2017,3,26,4,True,True,False,False,False,True,0
2017,1,39,0,True,False,False,False,False,False,0
2014,3,25,3,True,False,False,False,False,False,0
2015,3,26,4,True,False,False,False,False,False,1
2013,2,35,1,False,False,False,False,True,False,1
2017,2,26,4,False,False,False,False,True,False,0
2017,3,27,5,True,False,False,False,False,True,0
2012,3,35,1,True,False,False,False,False,False,1
2016,3,26,4,True,False,False,False,False,False,0
2017,3,31,5,False,False,False,True,True,False,0
2016,3,26,4,True,False,False,False,False,True,0
2017,2,23,1,True,False,True,False,False,True,1
2017,2,28,2,True,False,False,False,True,False,0
2017,2,36,0,True,False,False,False,True,False,0
2017,2,38,0,True,False,False,False,True,False,0
2014,3,24,2,True,False,False,False,False,False,0
2018,2,28,2,False,False,False,False,False,True,1
2017,2,24,2,True,True,True,False,True,False,1
2015,2,33,3,False,True,False,False,False,True,1
2013,3,30,3,True,False,False,False,False,False,1
2013,3,32,5,True,False,False,False,False,True,0
2017,2,27,5,True,False,True,False,True,False,0
2013,3,24,2,True,False,False,True,True,False,0
2015,2,28,3,False,False,False,False,False,False,1
2016,3,27,5,True,False,False,False,False,False,0
2017,3,31,3,True,False,False,False,False,True,0
2012,3,29,5,True,False,False,True,True,False,0
2015,3,24,2,False,False,False,False,False,False,0
2017,2,25,3,False,False,False,False,True,False,0
2015,3,26,4,True,False,False,False,False,True,0
2017,1,40,0,False,False,True,False,True,False,0
2012,3,29,5,False,False,False,False,True,False,0
2013,3,25,3,False,False,False,False,False,True,0
2018,3,41,2,False,False,False,False,False,False,1
2015,3,26,4,True,False,True,False,True,False,1
2012,3,28,2,True,False,False,False,False,True,0
2017,2,27,5,True,False,False,False,True,False,0
2016,3,25,3,True,False,False,False,False,False,0
2014,3,29,2,False,False,False,False,False,False,0
2015,3,30,2,False,False,False,False,False,False,0
2017,3,32,2,True,False,False,False,False,False,0
2017,2,36,2,True,True,True,False,True,False,0
2017,3,24,2,True,False,True,False,False,True,1
2018,3,24,2,True,False,False,False,False,False,1
2013,3,27,5,False,False,False,False,False,False,0
2012,3,24,2,True,False,False,False,False,False,0
2013,3,41,4,False,False,False,False,True,False,0
2017,3,35,1,True,False,True,False,True,False,1
2014,3,27,5,True,False,False,False,False,False,0
2016,3,26,4,True,False,False,False,False,True,0
2012,3,27,5,True,False,False,False,True,False,0
2012,3,26,4,True,False,False,False,False,False,0
2014,3,25,3,True,True,False,False,False,False,0
2012,1,29,2,False,False,False,True,True,False,0
2015,3,28,5,True,False,False,False,False,True,0
2017,3,28,5,True,False,True,False,True,False,0
2013,3,26,4,False,False,False,False,False,False,0
2012,3,33,0,True,True,False,False,False,False,0
2016,3,29,2,True,False,False,False,False,True,0
2016,3,25,3,True,False,False,False,False,True,0
2012,3,29,4,True,False,False,False,False,False,0
2014,3,28,3,False,False,True,False,True,False,0
2015,3,26,4,True,False,True,False,True,False,1
2014,3,33,4,False,True,False,False,True,False,0
2015,3,37,2,False,False,False,False,False,True,1
2016,3,29,2,True,False,False,False,False,False,0
2017,3,27,5,True,False,False,False,False,True,0
2012,3,28,2,True,False,False,False,False,False,0
2017,2,26,4,False,False,False,False,False,True,1
2013,3,34,6,True,False,False,False,False,False,0
2014,3,27,5,True,False,False,True,False,False,0
2013,3,27,5,True,False,True,False,False,False,1
2017,2,37,4,False,False,True,False,True,False,0
2017,2,26,4,False,False,False,False,True,False,0
2013,3,41,2,True,True,False,False,False,False,1
2017,3,29,0,True,False,False,False,False,False,0
2016,3,33,0,True,False,False,False,False,False,0
2016,3,30,1,True,False,False,False,False,False,1
2016,3,26,4,True,False,False,False,False,False,0
2016,3,25,3,False,True,False,False,True,False,0
2016,3,40,0,True,False,False,False,False,False,0
2013,3,33,1,False,False,False,False,True,False,0
2015,3,28,2,True,False,False,False,False,True,0
2015,3,24,2,True,False,False,False,False,False,0
2015,3,24,2,False,False,False,False,False,False,0
2014,2,27,5,False,False,False,False,False,True,1
2012,3,27,5,True,True,False,False,False,False,0
2013,3,39,2,True,False,False,True,False,False,1
2016,3,38,7,False,False,False,False,False,True,0
2017,3,28,2,True,False,False,False,True,False,0
2015,3,28,2,True,False,False,True,True,False,1
2012,3,27,5,True,False,True,False,False,True,0
2017,3,26,4,True,False,False,False,False,False,0
2015,3,26,4,False,False,True,False,True,False,1
2015,2,26,4,False,True,False,False,False,True,1
2017,3,28,3,True,False,False,False,False,False,0
2015,3,38,3,True,False,False,False,False,False,1
2016,3,28,2,True,False,False,False,False,True,0
2013,3,37,2,True,False,False,False,False,True,0
2013,2,29,1,False,False,False,False,False,True,1
2014,2,27,5,False,False,False,False,False,True,1
2015,3,26,4,False,True,False,False,True,False,0
2017,3,27,5,True,False,False,False,False,False,0
2012,3,27,5,True,False,False,False,False,True,0
2017,2,28,0,True,False,False,False,False,True,1
2013,3,36,0,False,False,False,False,False,False,1
2015,2,27,5,True,False,False,False,False,True,0
2018,3,26,4,True,False,False,False,False,True,1
2017,3,34,2,True,False,False,True,True,False,0
2012,3,26,4,False,False,True,False,True,False,1
2013,3,26,4,True,False,True,False,False,True,1
2013,3,25,3,False,False,False,False,False,False,0
2012,3,24,2,True,False,False,False,False,True,0
2016,3,28,0,True,True,False,False,False,False,0
2015,3,30,1,False,True,False,False,True,False,0
2017,3,28,1,False,False,False,False,True,False,0
2012,3,26,4,False,False,False,False,False,False,0
2014,3,26,4,True,False,False,False,False,False,0
2014,1,37,1,True,False,False,False,False,True,0
2014,3,29,1,True,False,True,False,True,False,0
2013,3,28,1,False,False,False,False,False,False,0
2015,3,32,0,True,False,False,False,False,True,0
2017,2,31,5,True,False,True,False,False,False,0
2013,3,27,5,True,False,False,False,False,False,0
2013,3,26,4,True,False,True,False,True,False,1
2016,3,34,1,True,False,False,False,True,False,0
2017,1,24,2,False,False,True,False,True,False,0
2015,3,22,0,True,False,False,False,True,False,0
2017,2,25,3,True,False,True,False,True,False,1
2017,2,30,4,True,False,False,False,True,False,0
2017,2,37,2,True,False,True,False,True,False,0
2017,3,25,3,True,False,False,False,True,False,0
2014,3,24,2,True,False,False,True,False,True,0
2017,2,25,3,True,False,False,False,False,True,0
2012,3,25,3,True,False,False,True,True,False,0
2013,2,24,2,False,False,False,False,False,True,1
2017,2,26,4,False,False,False,False,True,False,0
2018,3,25,3,True,True,False,False,False,False,1
2012,3,37,4,True,False,False,False,False,False,0
2012,3,30,0,False,False,False,False,False,False,1
2017,2,41,2,True,True,True,False,False,False,1
2018,3,30,2,True,False,True,False,True,False,1
2013,3,25,3,False,False,True,False,True,False,0
2017,2,26,4,True,False,False,False,True,False,0
2017,3,28,2,True,False,False,False,False,False,0
2015,3,27,5,False,False,False,False,False,False,0
2015,1,25,3,True,False,False,False,False,False,0
2013,3,37,0,True,False,False,False,False,True,0
2017,3,28,1,True,False,True,False,False,True,1
2014,3,30,2,False,False,False,False,True,False,0
2017,3,30,3,True,False,True,False,True,False,1
2017,1,25,3,False,False,True,False,True,False,0
2018,3,28,2,True,True,True,False,True,False,1
2015,3,29,0,False,False,False,False,False,False,0
2014,2,39,5,False,False,False,False,False,True,1
2017,3,39,3,True,False,False,False,False,False,0
2013,3,27,5,True,False,False,False,False,False,0
2017,3,35,3,False,False,False,False,False,False,0
2017,2,27,5,False,False,True,False,False,True,1
2015,3,34,5,True,False,False,False,False,True,0
2017,2,24,2,True,False,True,False,False,False,1
2016,3,37,2,True,False,False,False,False,False,0
2017,3,27,5,True,True,False,False,False,False,0
2017,2,39,4,False,False,True,False,True,False,0
2018,3,38,2,True,False,True,False,True,False,1
2017,3,27,5,True,False,False,False,False,False,0
2018,3,25,3,False,False,False,False,False,False,1
2017,3,31,2,True,False,True,False,True,False,0
2014,1,30,2,True,True,False,False,False,False,1
2017,3,26,4,True,False,True,False,False,False,0
2014,3,27,5,True,False,False,False,False,False,0
2017,3,24,2,True,False,False,False,False,False,1
2015,3,30,5,True,False,False,False,True,False,0
2013,1,26,4,False,False,False,False,False,True,1
2012,3,26,4,True,False,False,False,False,False,0
2017,2,27,5,False,False,False,False,True,False,0
2013,3,26,4,True,False,False,False,False,True,0
2017,3,35,2,True,True,False,False,False,False,0
2017,1,27,5,True,False,True,False,True,False,0
2013,3,26,4,True,False,False,False,False,False,0
2013,3,28,3,False,False,False,False,False,False,0
2013,3,27,5,True,False,False,False,False,False,0
2015,2,24,2,False,False,False,False,False,True,1
2015,3,36,3,True,False,False,False,False,False,0
2013,3,31,2,True,False,True,False,True,False,1
2013,3,38,5,True,False,False,False,False,False,0
2013,3,33,5,True,False,False,False,False,True,0
2017,2,41,3,True,False,True,False,True,False,1
2016,2,27,5,False,False,False,False,False,True,1
2012,3,30,1,False,False,False,False,False,False,1
2015,2,28,0,False,False,False,False,False,True,1
2012,3,24,2,False,False,False,False,True,False,0
2016,3,41,5,True,False,True,False,True,False,1
2017,2,38,5,True,False,True,False,True,False,0
2014,3,28,0,True,False,False,False,False,True,0
2012,3,26,4,False,False,True,False,True,False,1
2015,3,24,2,True,False,False,False,False,True,0
2016,3,24,2,True,False,False,False,False,False,0
2017,1,26,4,True,False,True,False,False,False,0
2013,3,26,4,True,True,False,False,False,False,1
2014,3,27,5,False,False,False,False,False,False,0
2017,3,26,4,False,False,True,False,False,False,0
2017,3,25,3,False,False,False,False,False,True,1
2015,2,36,0,False,False,False,False,False,True,1
2014,3,28,2,False,True,False,False,True,False,0
2015,2,41,3,False,False,False,False,False,True,1
2012,3,27,5,True,False,False,True,False,True,0
2017,3,24,2,False,False,True,False,True,False,1
2015,2,26,4,False,False,False,False,False,True,1
2013,2,32,4,False,False,False,False,False,True,1
2017,2,25,3,True,False,False,False,True,False,0
2013,3,25,3,True,False,False,False,False,False,1
2016,3,34,2,True,True,False,False,False,False,0
2017,3,31,3,True,False,True,False,False,True,1
2015,2,28,2,False,False,False,False,False,True,1
2015,2,27,5,False,False,False,False,False,True,1
2013,3,27,5,True,False,False,False,False,False,0
2015,3,25,3,True,False,False,False,False,True,0
2017,3,39,5,False,False,True,False,True,False,1
2013,3,28,0,True,False,False,False,False,False,0
2015,1,28,2,False,False,False,False,False,True,1
2016,3,26,4,True,False,False,False,True,False,0
2015,3,28,1,True,False,False,False,False,False,0
2016,3,28,5,False,False,False,False,False,False,0
2013,3,33,3,True,False,False,False,False,False,0
2016,3,34,2,True,False,False,False,False,False,0
2014,3,28,2,False,False,True,False,True,False,0
2017,2,39,3,False,False,True,False,False,True,0
2016,3,26,4,True,False,False,False,False,False,0
2015,3,34,2,False,True,False,False,False,False,0
2016,3,30,2,True,False,True,False,True,False,0
2015,3,26,4,True,False,False,False,False,False,0
2016,3,25,3,True,True,False,False,False,False,1
2013,3,26,4,True,False,False,False,True,False,0
2017,2,26,4,True,False,True,False,True,False,0
2013,3,25,3,True,False,False,True,False,False,0
2013,3,34,5,True,False,False,False,False,True,0
2013,3,26,4,True,False,False,False,False,False,0
2013,2,28,5,True,False,False,False,False,True,0
2018,1,27,5,True,False,False,False,False,False,0
2012,3,40,4,True,False,False,False,False,False,0
2017,3,29,0,True,False,False,False,False,False,0
2013,1,26,4,False,False,False,False,False,True,1
2016,3,40,5,True,False,False,False,False,True,0
2015,1,38,0,False,False,True,False,False,True,0
2015,3,32,0,False,False,False,False,False,True,1
2017,3,40,1,True,False,False,False,True,False,0
2017,3,30,5,True,False,False,True,False,True,0
2013,3,26,4,True,False,False,False,False,False,0
2012,1,28,3,True,False,False,False,False,False,0
2014,3,33,4,True,False,False,False,False,True,0
2015,2,25,3,False,False,False,False,True,False,1
2013,3,26,4,True,False,False,False,False,True,0
2013,3,26,4,False,False,False,False,False,False,0
2013,3,29,2,True,True,False,False,False,True,0
2017,3,39,3,False,False,False,False,False,False,0
2017,2,25,3,False,False,False,False,False,True,1
2012,3,27,5,True,False,False,False,False,False,1
2014,3,40,5,True,False,False,False,False,True,0
2013,3,28,1,True,True,False,False,False,False,1
2017,3,25,3,True,False,False,False,False,True,0
2014,1,39,5,True,False,False,False,False,False,0
2016,3,24,2,False,False,False,True,True,False,0
2012,3,27,5,False,False,False,False,False,False,0
2018,3,35,2,False,False,False,False,True,False,1
2013,3,35,5,False,False,False,False,False,False,0
2017,2,26,4,True,False,False,False,True,False,0
2017,2,28,2,True,False,True,False,True,False,0
2016,3,25,3,True,False,False,False,False,True,0
2016,3,33,1,True,False,False,False,False,False,1
2017,1,28,0,True,False,True,False,False,True,0
2017,3,40,1,False,False,True,False,True,False,0
2015,3,22,0,True,False,False,False,False,False,0
2016,3,29,0,False,False,False,False,False,False,1
2018,3,36,1,True,True,False,False,False,True,1
2015,1,27,5,True,False,False,False,False,False,0
2012,3,28,2,False,False,False,False,False,False,0
2013,2,27,5,False,False,True,False,True,False,1
2017,3,33,6,False,False,False,False,False,False,0
2014,3,34,2,False,False,False,False,False,True,1
2015,3,28,0,True,False,False,False,False,False,1
2015,3,29,1,False,True,False,False,True,False,0
2015,2,24,2,False,False,False,True,True,False,0
2015,1,38,1,False,False,False,False,False,True,1
2018,3,34,3,False,False,False,False,False,False,1
2014,3,29,4,True,True,False,False,True,False,0
2012,3,25,3,False,False,False,False,False,False,1
2018,3,27,5,False,False,False,False,False,True,1
2015,2,29,2,False,False,False,False,False,True,1
2015,3,31,0,True,False,False,False,True,False,0
2018,3,35,2,False,False,False,False,False,False,1
2012,3,26,4,True,False,True,False,False,True,1
2017,2,26,4,True,False,True,False,True,False,1
2018,3,31,2,True,False,True,False,False,True,1
2017,3,27,5,True,False,False,False,True,False,0
2018,3,24,2,False,False,False,False,False,False,1
2012,3,29,2,True,False,True,False,True,False,0
2017,3,37,2,True,False,False,False,False,False,1
2016,2,24,2,False,False,False,False,False,True,1
2014,3,25,3,True,False,False,False,False,False,0
2017,2,26,4,False,False,False,False,True,False,0
2015,2,27,5,False,False,True,False,False,True,0
2015,3,28,2,True,False,False,True,True,False,0
2015,3,39,2,True,False,False,False,False,False,0
2016,3,37,0,False,False,False,False,False,False,0
2012,3,31,3,True,False,False,False,False,True,0
2015,2,29,1,False,True,False,True,True,False,0
2017,2,26,4,False,False,False,False,True,False,0
2012,3,28,2,False,False,False,False,False,False,1
2015,3,28,2,True,False,False,False,False,False,0
2018,3,29,2,False,True,False,False,False,False,1
2014,3,29,2,False,False,False,False,False,False,0
2015,3,39,3,True,False,False,False,False,False,0
2017,3,29,2,True,False,True,False,False,True,0
2015,3,37,1,True,False,False,False,False,True,0
2013,2,39,1,False,False,False,False,False,True,1
2014,3,27,5,True,False,False,False,False,False,0
2017,3,37,3,False,False,True,False,True,False,0
2014,3,28,4,True,False,False,False,False,False,0
2013,3,37,2,True,False,False,False,False,True,0
2017,3,25,3,True,False,True,False,False,False,0
2014,3,36,5,False,False,False,False,False,True,1
2017,2,38,2,False,False,True,False,True,False,1
2015,2,29,2,False,True,False,False,False,True,1
2015,3,28,2,False,True,True,False,True,False,0
2015,2,26,4,False,False,False,False,False,True,1
2015,1,22,0,False,False,False,False,False,True,1
2015,2,40,2,False,False,False,False,False,True,1
2017,2,40,2,False,False,True,False,True,False,0
2015,3,25,3,True,False,False,False,False,False,0
2013,3,30,1,False,False,False,False,False,False,0
2015,3,28,1,False,False,False,False,False,False,0
2012,3,25,3,True,False,False,False,False,False,0
2012,1,26,4,True,False,False,False,False,True,0
2014,3,26,4,True,False,False,False,False,False,0
2015,3,25,3,True,False,False,False,False,False,0
2018,3,25,3,True,False,False,False,False,False,1
2017,3,26,4,False,False,True,False,True,False,0
2015,3,28,2,True,False,False,False,False,False,0
2012,3,24,2,True,False,False,True,True,False,0
2015,2,35,0,False,False,False,True,False,True,0
2014,2,40,3,False,False,False,False,False,True,1
2018,3,24,2,False,False,False,False,False,False,1
2017,2,25,3,True,False,False,False,True,False,0
